| min_x | final_x | max_x | max_abs_x | min_y | final_y | max_y | max_abs_y |
| -20 | -11 | 64 | 64 | -1 | 129 | 152 | 152 |
| 0 | 48 | 89 | 89 | -67 | -58 | 13 | 67 |
| -20 | 72 | 87 | 87 | -69 | 26 | 29 | 69 |
| -10 | 31 | 88 | 88 | -145 | -141 | 0 | 145 |
| -47 | -6 | 18 | 47 | -13 | 140 | 151 | 151 |
| -126 | -46 | 3 | 126 | -10 | 32 | 83 | 83 |
| -1 | 122 | 152 | 152 | -72 | -62 | 24 | 72 |
| -37 | -29 | 60 | 60 | -28 | 23 | 72 | 72 |
| -33 | 65 | 68 | 68 | -65 | -51 | 14 | 65 |
| -109 | -97 | 36 | 109 | -60 | -37 | 9 | 60 |
| -49 | -12 | 15 | 49 | -29 | 46 | 75 | 75 |
| -80 | -44 | 45 | 80 | -6 | 52 | 126 | 126 |
| -20 | 5 | 49 | 49 | -36 | 7 | 26 | 36 |
| -28 | 98 | 117 | 117 | -86 | -26 | 19 | 86 |
| -126 | -35 | 11 | 126 | -43 | -37 | 22 | 43 |
| -46 | 22 | 24 | 46 | -17 | 84 | 97 | 97 |
| -148 | -110 | 10 | 148 | -47 | 26 | 35 | 47 |
| -78 | -57 | 39 | 78 | -24 | 37 | 105 | 105 |
| -115 | -109 | 96 | 115 | -43 | -31 | 60 | 60 |
| -95 | -82 | 13 | 95 | -89 | -48 | 51 | 89 |
| -10 | 31 | 77 | 77 | -23 | 17 | 41 | 41 |
| -3 | 89 | 116 | 116 | -16 | 35 | 49 | 49 |
| -144 | -138 | 3 | 144 | -15 | 78 | 85 | 85 |
| -9 | 32 | 76 | 76 | -14 | 8 | 67 | 67 |
| -32 | 34 | 63 | 63 | -42 | -28 | 57 | 57 |
| -3 | 78 | 180 | 180 | -34 | -2 | 25 | 34 |
| -95 | -14 | 19 | 95 | -1 | 76 | 135 | 135 |
| -28 | 16 | 67 | 67 | -45 | 18 | 71 | 71 |
| -26 | 39 | 41 | 41 | -74 | 45 | 69 | 74 |
| -144 | -131 | 28 | 144 | -19 | 15 | 55 | 55 |
| -6 | 59 | 92 | 92 | -45 | -39 | 36 | 45 |
| -20 | 30 | 43 | 43 | -53 | 108 | 142 | 142 |
| -107 | -103 | 35 | 107 | -23 | 53 | 94 | 94 |
| -23 | 79 | 111 | 111 | -26 | 5 | 72 | 72 |
| -47 | -42 | 26 | 47 | -74 | -40 | 29 | 74 |
| -106 | -73 | 21 | 106 | -65 | -39 | 24 | 65 |
| -33 | 48 | 62 | 62 | -16 | 74 | 84 | 84 |
| -6 | 42 | 61 | 61 | -55 | 44 | 61 | 61 |
| -108 | -83 | 7 | 108 | -3 | 45 | 123 | 123 |
| -136 | -120 | 36 | 136 | -62 | 10 | 24 | 62 |
| -11 | 91 | 133 | 133 | -57 | -3 | 25 | 57 |
| -22 | 28 | 70 | 70 | -59 | 68 | 72 | 72 |
| -37 | 57 | 109 | 109 | -32 | -19 | 76 | 76 |
| -72 | -28 | 51 | 72 | -107 | -46 | 21 | 107 |
| -38 | 18 | 51 | 51 | -98 | -70 | 5 | 98 |
| -32 | 80 | 97 | 97 | -52 | -12 | 52 | 52 |
| -9 | 5 | 51 | 51 | -90 | -79 | 4 | 90 |
| -9 | 170 | 176 | 176 | -5 | 86 | 87 | 87 |
| -61 | -41 | 93 | 93 | -23 | 63 | 79 | 79 |
| -26 | 2 | 59 | 59 | -28 | 38 | 76 | 76 |
| -94 | -75 | 18 | 94 | -6 | 73 | 102 | 102 |
| -56 | -47 | 29 | 56 | -72 | -7 | 15 | 72 |
| -76 | -51 | 18 | 76 | -30 | 29 | 65 | 65 |
| -67 | -53 | 32 | 67 | 0 | 63 | 80 | 80 |
| -85 | -18 | 1 | 85 | -62 | 26 | 47 | 62 |
| -53 | -12 | 40 | 53 | -103 | -58 | 19 | 103 |
| -113 | 3 | 43 | 113 | -25 | 49 | 85 | 85 |
| -21 | 32 | 72 | 72 | -3 | 78 | 147 | 147 |
| -76 | -18 | 14 | 76 | -122 | -96 | 8 | 122 |
| -83 | -10 | 34 | 83 | -9 | 28 | 65 | 65 |
| -7 | 65 | 83 | 83 | -24 | 77 | 78 | 78 |
| -19 | 2 | 49 | 49 | -50 | 12 | 28 | 50 |
| -39 | 17 | 52 | 52 | -29 | 19 | 77 | 77 |
| -72 | 10 | 40 | 72 | -106 | -102 | 27 | 106 |
| -5 | 97 | 99 | 99 | -132 | -105 | 51 | 132 |
| -23 | 66 | 82 | 82 | -59 | 54 | 54 | 59 |
| -10 | 33 | 58 | 58 | -49 | -15 | 34 | 49 |
| -4 | 46 | 91 | 91 | -6 | 46 | 91 | 91 |
| -61 | -58 | 26 | 61 | -19 | 38 | 59 | 59 |
| -77 | 21 | 31 | 77 | -30 | 59 | 59 | 59 |
| -8 | 26 | 90 | 90 | -91 | -86 | 34 | 91 |
| -88 | -83 | 10 | 88 | -54 | 73 | 74 | 74 |
| -35 | -19 | 38 | 38 | -31 | 113 | 124 | 124 |
| -29 | 3 | 28 | 29 | -8 | 163 | 167 | 167 |
| -63 | 37 | 51 | 63 | -7 | 113 | 119 | 119 |
| -53 | -48 | 35 | 53 | -110 | -44 | 1 | 110 |
| 0 | 100 | 127 | 127 | -37 | 100 | 110 | 110 |
| -25 | -19 | 63 | 63 | -44 | 3 | 44 | 44 |
| -51 | -36 | 23 | 51 | -207 | -178 | 27 | 207 |
| -95 | -24 | 13 | 95 | -80 | -62 | 7 | 80 |
| -118 | -107 | 8 | 118 | -8 | 87 | 114 | 114 |
| -37 | -6 | 26 | 37 | -109 | -22 | 7 | 109 |
| -50 | 10 | 34 | 50 | -6 | 134 | 156 | 156 |
| -125 | -120 | 18 | 125 | -75 | -56 | 30 | 75 |
| -78 | 7 | 26 | 78 | -60 | -57 | 49 | 60 |
| -62 | -38 | 32 | 62 | -41 | 68 | 147 | 147 |
| -101 | 35 | 44 | 101 | -44 | -17 | 33 | 44 |
| -13 | 19 | 52 | 52 | -91 | -15 | 13 | 91 |
| -5 | 65 | 90 | 90 | -4 | 93 | 119 | 119 |
| -68 | -7 | 29 | 68 | -2 | 43 | 63 | 63 |
| -44 | 28 | 54 | 54 | -11 | 80 | 96 | 96 |
| -127 | -118 | 7 | 127 | -12 | 92 | 101 | 101 |
| -40 | -1 | 55 | 55 | -69 | 21 | 38 | 69 |
| -19 | 8 | 45 | 45 | -93 | -92 | 10 | 93 |
| -6 | 133 | 139 | 139 | -120 | -101 | 9 | 120 |
| -86 | -83 | 25 | 86 | -74 | -51 | 4 | 74 |
| -29 | 40 | 40 | 40 | -43 | 56 | 86 | 86 |
| -65 | -30 | 37 | 65 | -19 | 96 | 109 | 109 |
| -82 | -70 | 12 | 82 | -11 | 58 | 67 | 67 |
| -79 | -45 | 70 | 79 | -10 | 109 | 143 | 143 |
| -7 | 107 | 110 | 110 | -42 | 49 | 53 | 53 |
| -72 | -38 | 30 | 72 | -130 | -88 | 10 | 130 |
| -55 | -42 | 24 | 55 | -33 | 4 | 74 | 74 |
| -71 | -70 | 40 | 71 | -109 | -56 | 5 | 109 |
| -2 | 51 | 145 | 145 | -45 | -21 | 23 | 45 |
| -4 | 62 | 93 | 93 | -2 | 62 | 68 | 68 |
| -83 | 23 | 32 | 83 | -76 | -11 | 12 | 76 |
| -10 | 83 | 83 | 83 | -36 | -1 | 51 | 51 |
| -152 | -107 | 31 | 152 | -35 | -1 | 27 | 35 |
| -58 | -13 | 33 | 58 | -10 | 91 | 109 | 109 |
| -86 | -29 | 11 | 86 | -5 | 73 | 116 | 116 |
| -5 | 46 | 73 | 73 | -68 | -60 | 39 | 68 |
| -58 | -34 | 48 | 58 | -1 | 148 | 155 | 155 |
| -11 | 7 | 80 | 80 | -25 | 31 | 58 | 58 |
| -41 | 49 | 69 | 69 | -3 | 47 | 73 | 73 |
| -59 | 104 | 107 | 107 | -28 | 8 | 62 | 62 |
| -9 | 20 | 105 | 105 | -49 | 48 | 68 | 68 |
| -4 | 125 | 133 | 133 | -6 | 29 | 73 | 73 |
| -42 | -18 | 61 | 61 | -33 | -20 | 34 | 34 |
| -26 | -18 | 104 | 104 | -6 | 16 | 87 | 87 |
| -19 | 58 | 89 | 89 | -26 | 12 | 39 | 39 |
| -8 | 66 | 68 | 68 | -41 | 60 | 83 | 83 |
| -118 | -60 | 4 | 118 | -7 | -4 | 70 | 70 |
| -19 | 24 | 53 | 53 | -121 | -92 | 25 | 121 |
| -77 | -53 | 35 | 77 | -214 | -197 | 19 | 214 |
| -42 | 13 | 28 | 42 | -5 | 29 | 69 | 69 |
| -69 | -64 | 14 | 69 | -9 | 96 | 132 | 132 |
| -8 | 144 | 151 | 151 | -152 | -122 | -1 | 152 |
| -44 | 71 | 72 | 72 | -10 | 7 | 90 | 90 |
| -91 | -31 | 27 | 91 | -13 | 45 | 58 | 58 |
| -32 | -6 | 79 | 79 | -44 | 66 | 103 | 103 |
| -75 | -23 | 40 | 75 | -18 | 73 | 125 | 125 |
| -86 | -35 | 12 | 86 | -50 | 81 | 124 | 124 |
| -77 | -63 | 33 | 77 | -34 | 25 | 62 | 62 |
| -35 | 68 | 69 | 69 | -165 | -148 | 25 | 165 |
| -58 | -26 | 22 | 58 | -86 | -64 | 10 | 86 |
| -31 | 16 | 67 | 67 | -25 | 72 | 88 | 88 |
| -138 | -124 | 24 | 138 | -31 | -6 | 47 | 47 |
| -135 | -101 | 43 | 135 | -15 | 3 | 86 | 86 |
| -2 | 62 | 62 | 62 | -92 | -38 | 2 | 92 |
| -12 | 129 | 135 | 135 | -155 | -137 | 4 | 155 |
| -19 | 16 | 84 | 84 | -19 | 82 | 106 | 106 |
| -202 | -191 | 5 | 202 | -86 | -15 | 7 | 86 |
| -25 | 62 | 76 | 76 | -96 | -74 | 24 | 96 |
| -33 | -7 | 38 | 38 | -46 | 9 | 17 | 46 |
| -54 | 4 | 46 | 54 | -42 | -10 | 47 | 47 |
| -8 | 137 | 142 | 142 | -49 | 61 | 82 | 82 |
| -92 | -40 | 3 | 92 | -67 | -2 | 52 | 67 |
| -60 | -56 | 58 | 60 | -49 | -26 | 81 | 81 |
| -16 | -9 | 57 | 57 | -69 | -45 | 34 | 69 |
| -30 | 16 | 33 | 33 | -73 | -54 | 18 | 73 |
| -103 | -100 | 52 | 103 | -10 | 48 | 72 | 72 |
| -31 | 39 | 81 | 81 | -126 | -91 | 5 | 126 |
| -31 | 43 | 46 | 46 | -59 | -29 | 28 | 59 |
| -77 | -44 | 24 | 77 | -87 | -8 | 25 | 87 |
| -27 | 28 | 73 | 73 | -87 | -78 | 23 | 87 |
| -97 | 70 | 89 | 97 | -89 | -84 | 2 | 89 |
| -22 | 30 | 77 | 77 | -49 | 44 | 49 | 49 |
| -28 | 42 | 72 | 72 | -54 | -38 | 38 | 54 |
| -37 | 73 | 90 | 90 | -41 | 9 | 56 | 56 |
| -100 | -59 | 4 | 100 | -23 | 91 | 99 | 99 |
| -23 | 71 | 100 | 100 | -9 | 77 | 104 | 104 |
| -5 | 23 | 65 | 65 | -140 | -125 | 10 | 140 |
| -98 | -79 | 2 | 98 | -30 | -5 | 36 | 36 |
| -37 | 91 | 108 | 108 | -39 | -31 | 40 | 40 |
| -20 | 5 | 39 | 39 | -79 | -27 | 14 | 79 |
| -15 | 7 | 55 | 55 | -49 | 9 | 46 | 49 |
| -58 | 71 | 71 | 71 | -56 | -9 | 84 | 84 |
| -69 | 7 | 19 | 69 | -7 | 39 | 103 | 103 |
| -94 | -85 | 6 | 94 | -2 | 121 | 130 | 130 |
| -71 | 23 | 41 | 71 | -48 | 23 | 50 | 50 |
| -23 | 83 | 124 | 124 | -20 | 171 | 179 | 179 |
| -14 | 33 | 80 | 80 | -42 | -1 | 27 | 42 |
| -104 | -52 | 2 | 104 | -40 | -4 | 87 | 87 |
| -26 | -10 | 45 | 45 | -55 | 34 | 39 | 55 |
| -73 | -65 | 42 | 73 | -73 | -33 | 7 | 73 |
| -24 | 168 | 186 | 186 | -43 | -36 | 79 | 79 |
| -22 | 87 | 117 | 117 | -109 | -45 | 32 | 109 |
| -73 | -65 | 54 | 73 | -43 | -41 | 67 | 67 |
| -44 | -1 | 44 | 44 | -112 | -105 | 37 | 112 |
| -33 | -6 | 37 | 37 | -132 | -84 | 13 | 132 |
| -109 | -73 | 0 | 109 | -99 | -89 | 4 | 99 |
| -6 | 89 | 117 | 117 | -53 | -23 | 13 | 53 |
| -45 | 46 | 124 | 124 | -5 | 172 | 178 | 178 |
| -14 | 25 | 81 | 81 | -87 | -65 | 2 | 87 |
| -10 | 95 | 113 | 113 | -34 | 17 | 49 | 49 |
| -9 | 79 | 100 | 100 | -33 | 3 | 72 | 72 |
| -30 | 79 | 102 | 102 | -53 | -39 | 61 | 61 |
| -27 | 44 | 116 | 116 | -51 | -46 | 50 | 51 |
| -15 | -1 | 61 | 61 | -31 | 109 | 117 | 117 |
| -95 | -60 | 43 | 95 | -25 | 16 | 38 | 38 |
| -67 | -58 | 29 | 67 | -56 | -44 | 68 | 68 |
| -104 | -53 | 17 | 104 | -95 | -55 | 14 | 95 |
| -117 | -108 | 8 | 117 | -18 | 64 | 89 | 89 |
| -43 | 8 | 61 | 61 | -48 | -28 | 37 | 48 |
| -30 | 50 | 70 | 70 | -10 | 36 | 71 | 71 |
| -92 | -50 | 8 | 92 | -103 | -90 | 3 | 103 |
| -126 | -89 | 21 | 126 | -54 | -43 | 14 | 54 |
| -42 | -25 | 55 | 55 | -39 | -3 | 24 | 39 |
| -19 | 63 | 90 | 90 | -56 | -15 | 22 | 56 |
| -33 | 111 | 125 | 125 | -30 | 3 | 54 | 54 |
| -86 | -6 | 29 | 86 | -66 | -40 | 5 | 66 |
| -96 | -88 | 53 | 96 | -59 | 46 | 51 | 59 |
| -85 | 16 | 22 | 85 | -112 | -78 | 1 | 112 |
| -97 | -70 | 2 | 97 | -19 | 56 | 69 | 69 |
| -78 | -47 | 6 | 78 | -31 | -11 | 59 | 59 |
| -30 | 9 | 64 | 64 | -46 | -19 | 21 | 46 |
| -5 | 88 | 134 | 134 | -87 | -70 | 29 | 87 |
| -81 | -71 | 20 | 81 | -4 | 117 | 136 | 136 |
| -93 | -59 | 41 | 93 | -216 | -183 | 14 | 216 |
| -159 | -133 | 11 | 159 | -60 | -7 | 50 | 60 |
| -125 | -125 | 13 | 125 | -65 | 27 | 58 | 65 |
| -40 | -13 | 65 | 65 | -49 | 45 | 52 | 52 |
| -82 | 24 | 34 | 82 | -70 | -66 | 5 | 70 |
| -79 | -36 | 40 | 79 | -29 | 102 | 104 | 104 |
| -47 | 46 | 103 | 103 | -44 | 96 | 121 | 121 |
| -52 | -12 | 64 | 64 | -96 | -78 | 16 | 96 |
| -23 | 102 | 116 | 116 | -26 | 46 | 65 | 65 |
| -6 | 135 | 160 | 160 | -97 | -37 | 36 | 97 |
| -42 | 48 | 49 | 49 | -33 | 26 | 47 | 47 |
| -35 | 155 | 203 | 203 | -38 | 13 | 58 | 58 |
| -61 | -31 | 73 | 73 | -82 | 25 | 40 | 82 |
| -68 | -38 | 27 | 68 | -70 | 46 | 47 | 70 |
| -120 | -117 | 31 | 120 | -20 | 119 | 126 | 126 |
| -42 | 31 | 46 | 46 | -38 | 115 | 133 | 133 |
| -77 | -24 | 13 | 77 | -30 | 42 | 62 | 62 |
| -34 | 42 | 48 | 48 | -43 | -8 | 21 | 43 |
| -24 | 33 | 79 | 79 | -12 | 79 | 141 | 141 |
| -68 | -39 | 7 | 68 | -29 | 101 | 121 | 121 |
| -8 | 66 | 134 | 134 | -33 | 14 | 54 | 54 |
| -45 | -37 | 50 | 50 | -158 | -147 | 24 | 158 |
| -156 | -148 | 11 | 156 | -147 | -124 | 12 | 147 |
| -11 | 14 | 68 | 68 | -49 | -42 | 51 | 51 |
| -92 | -80 | 17 | 92 | -69 | 42 | 49 | 69 |
| -6 | 28 | 84 | 84 | -5 | 96 | 131 | 131 |
| -124 | -53 | 10 | 124 | -96 | -89 | 18 | 96 |
| -94 | -26 | 22 | 94 | -73 | -46 | 21 | 73 |
| -63 | -18 | 9 | 63 | -121 | -116 | 22 | 121 |
| -5 | 137 | 150 | 150 | -59 | -19 | 16 | 59 |
| -33 | 0 | 30 | 33 | -12 | -8 | 95 | 95 |
| -59 | -29 | 18 | 59 | -79 | 33 | 47 | 79 |
| -12 | 11 | 49 | 49 | -57 | -1 | 18 | 57 |
| -87 | -69 | 25 | 87 | 1 | 43 | 112 | 112 |
| -55 | -48 | 44 | 55 | -106 | -102 | 16 | 106 |
| -79 | -52 | 21 | 79 | -45 | -14 | 56 | 56 |
| -8 | 58 | 97 | 97 | -14 | 88 | 105 | 105 |
| -146 | -70 | 11 | 146 | -34 | 68 | 81 | 81 |
| -102 | -53 | 26 | 102 | -111 | -67 | 64 | 111 |
| -118 | -85 | 18 | 118 | -4 | 91 | 154 | 154 |
| -52 | 24 | 45 | 52 | -15 | 166 | 176 | 176 |
| -21 | 69 | 93 | 93 | -51 | -33 | 24 | 51 |
| -28 | 22 | 70 | 70 | -41 | -36 | 39 | 41 |
| -30 | 128 | 139 | 139 | -46 | 18 | 35 | 46 |
| -5 | 35 | 65 | 65 | -8 | 39 | 94 | 94 |
| -31 | 42 | 49 | 49 | -4 | 116 | 144 | 144 |
| -16 | 83 | 122 | 122 | -81 | -55 | 20 | 81 |
| -78 | -17 | 21 | 78 | -123 | -85 | 10 | 123 |
| -48 | 16 | 66 | 66 | -10 | 158 | 163 | 163 |
| -145 | -107 | 11 | 145 | -128 | -101 | 17 | 128 |
| -72 | 9 | 56 | 72 | -3 | 203 | 231 | 231 |
| -72 | -24 | 22 | 72 | -151 | -130 | 0 | 151 |
| -33 | -19 | 75 | 75 | -12 | 43 | 83 | 83 |
| -99 | -76 | 21 | 99 | -60 | -60 | 27 | 60 |
| -65 | -15 | 34 | 65 | -159 | -121 | 35 | 159 |
| -54 | 54 | 56 | 56 | -127 | -118 | 16 | 127 |
| -87 | -63 | 9 | 87 | -43 | 51 | 98 | 98 |
| -17 | 68 | 70 | 70 | -57 | -18 | 63 | 63 |
| -26 | -11 | 73 | 73 | -28 | 37 | 89 | 89 |
| -82 | -66 | 37 | 82 | -62 | 10 | 22 | 62 |
| -24 | -13 | 53 | 53 | -64 | -33 | 70 | 70 |
| -19 | -16 | 30 | 30 | -126 | -122 | 35 | 126 |
| -39 | -34 | 26 | 39 | -58 | 6 | 27 | 58 |
| -26 | 18 | 59 | 59 | -1 | 160 | 177 | 177 |
| -88 | -68 | 17 | 88 | -97 | -2 | 6 | 97 |
| -88 | -55 | 35 | 88 | -86 | -77 | 17 | 86 |
| -36 | 58 | 85 | 85 | -103 | -50 | 15 | 103 |
| -8 | 149 | 192 | 192 | -6 | 83 | 117 | 117 |
| 1 | 143 | 159 | 159 | -5 | 7 | 72 | 72 |
| -17 | 75 | 82 | 82 | -88 | -43 | 44 | 88 |
| -60 | -18 | 57 | 60 | -2 | 146 | 178 | 178 |
| -20 | 47 | 47 | 47 | -20 | 43 | 72 | 72 |
| -13 | 78 | 82 | 82 | -20 | -2 | 78 | 78 |
| -94 | -57 | 26 | 94 | -33 | 87 | 96 | 96 |
| -205 | -180 | 12 | 205 | -57 | -40 | 26 | 57 |
| -9 | 56 | 61 | 61 | -55 | -38 | 39 | 55 |
| -91 | -47 | 72 | 91 | -47 | 73 | 86 | 86 |
| -53 | 57 | 59 | 59 | -80 | 1 | 19 | 80 |
| -153 | -102 | 11 | 153 | -26 | 132 | 134 | 134 |
| -31 | 48 | 59 | 59 | -38 | 52 | 57 | 57 |
| -32 | 103 | 115 | 115 | -92 | -7 | 5 | 92 |
| -128 | -61 | 3 | 128 | -136 | -89 | 7 | 136 |
| -17 | 184 | 191 | 191 | -91 | -72 | 50 | 91 |
| -23 | 38 | 77 | 77 | -15 | 10 | 34 | 34 |
| -59 | 8 | 33 | 59 | -16 | 34 | 64 | 64 |
| -91 | -25 | 6 | 91 | -125 | 5 | 26 | 125 |
| -56 | 52 | 56 | 56 | -35 | 16 | 26 | 35 |
| -99 | -91 | 44 | 99 | -42 | 61 | 73 | 73 |
| -78 | -17 | 48 | 78 | -4 | 87 | 131 | 131 |
| -68 | 16 | 23 | 68 | -52 | 50 | 72 | 72 |
| -4 | 88 | 101 | 101 | -92 | -74 | 2 | 92 |
| -1 | 39 | 91 | 91 | -70 | -11 | 48 | 70 |
| -27 | 133 | 133 | 133 | -108 | -103 | 1 | 108 |
| -86 | -51 | 39 | 86 | -2 | 67 | 92 | 92 |
| -149 | -141 | 22 | 149 | -51 | -29 | 21 | 51 |
| -3 | 99 | 128 | 128 | -42 | 19 | 85 | 85 |
| -64 | -31 | 12 | 64 | -63 | -5 | 24 | 63 |
| -86 | -21 | 13 | 86 | -155 | -125 | 5 | 155 |
| -37 | 46 | 70 | 70 | -12 | 30 | 93 | 93 |
| -121 | -114 | 27 | 121 | -8 | 8 | 90 | 90 |
| -88 | -64 | 13 | 88 | -39 | 6 | 59 | 59 |
| -28 | 94 | 111 | 111 | -15 | 154 | 170 | 170 |
| -26 | 12 | 72 | 72 | -136 | -118 | 9 | 136 |
| -5 | 80 | 91 | 91 | -90 | -90 | 22 | 90 |
| -152 | -140 | 4 | 152 | -118 | -112 | 7 | 118 |
| -57 | -54 | 44 | 57 | -98 | -98 | 12 | 98 |
| -84 | -4 | 25 | 84 | -8 | 102 | 112 | 112 |
| -61 | 82 | 83 | 83 | -36 | 8 | 19 | 36 |
| -18 | 103 | 110 | 110 | -3 | 81 | 102 | 102 |
| -59 | -5 | 34 | 59 | -73 | -7 | 13 | 73 |
| -31 | 125 | 139 | 139 | -24 | -9 | 73 | 73 |
| -47 | 8 | 32 | 47 | -25 | 102 | 124 | 124 |
| -39 | -24 | 37 | 39 | -25 | 32 | 53 | 53 |
| -12 | 120 | 136 | 136 | -148 | -130 | 3 | 148 |
| -35 | -29 | 45 | 45 | -62 | 55 | 59 | 62 |
| -5 | 22 | 113 | 113 | -64 | -36 | 40 | 64 |
| -39 | -2 | 67 | 67 | -61 | 6 | 15 | 61 |
| -100 | -51 | 6 | 100 | -71 | -31 | 31 | 71 |
| -39 | 25 | 71 | 71 | -40 | 11 | 21 | 40 |
| -8 | 27 | 73 | 73 | -41 | 29 | 42 | 42 |
| -58 | -25 | 61 | 61 | -94 | -15 | 13 | 94 |
| -17 | 85 | 99 | 99 | -191 | -169 | 1 | 191 |
| 0 | 104 | 125 | 125 | -39 | -2 | 42 | 42 |
| -28 | 17 | 52 | 52 | -2 | 135 | 144 | 144 |
| -127 | -45 | 17 | 127 | -23 | 103 | 124 | 124 |
| -72 | -23 | 18 | 72 | -65 | -33 | 7 | 65 |
| -40 | 1 | 46 | 46 | -40 | 19 | 60 | 60 |
| -8 | 128 | 131 | 131 | -52 | -36 | 36 | 52 |
| -4 | 29 | 105 | 105 | -42 | -25 | 40 | 42 |
| -73 | -31 | 15 | 73 | -20 | 3 | 80 | 80 |
| -9 | 5 | 51 | 51 | -32 | 13 | 59 | 59 |
| -123 | -86 | 19 | 123 | -40 | 102 | 131 | 131 |
| -78 | -66 | 2 | 78 | -14 | 14 | 85 | 85 |
| -31 | 0 | 26 | 31 | -61 | 14 | 53 | 61 |
| -28 | 67 | 78 | 78 | -26 | 43 | 110 | 110 |
| -45 | 25 | 44 | 45 | -116 | -49 | 3 | 116 |
| -5 | 89 | 120 | 120 | -132 | -111 | 2 | 132 |
| -21 | 98 | 108 | 108 | -50 | 38 | 60 | 60 |
| -57 | -2 | 25 | 57 | -36 | 70 | 82 | 82 |
| -130 | -12 | 12 | 130 | -28 | 40 | 86 | 86 |
| -79 | -38 | 30 | 79 | -59 | 68 | 78 | 78 |
| -123 | -107 | 3 | 123 | 0 | 125 | 162 | 162 |
| -43 | 28 | 36 | 43 | -36 | 42 | 43 | 43 |
| -54 | 70 | 71 | 71 | -128 | -102 | 25 | 128 |
| -62 | 81 | 89 | 89 | -116 | -103 | 2 | 116 |
| -47 | -25 | 30 | 47 | -41 | -37 | 69 | 69 |
| -27 | 1 | 61 | 61 | -72 | -1 | 18 | 72 |
| -60 | -19 | 26 | 60 | -3 | 69 | 99 | 99 |
| -124 | -41 | 3 | 124 | -73 | -41 | 7 | 73 |
| -43 | -35 | 41 | 43 | -118 | -63 | 21 | 118 |
| -82 | -71 | 5 | 82 | -27 | -27 | 59 | 59 |
| -10 | 68 | 96 | 96 | -33 | -24 | 31 | 33 |
| -56 | 55 | 87 | 87 | -26 | 31 | 47 | 47 |
| -126 | -124 | 5 | 126 | -142 | -142 | 24 | 142 |
| -90 | -69 | 23 | 90 | -133 | -109 | 15 | 133 |
| -9 | 99 | 142 | 142 | -41 | -13 | 85 | 85 |
| -27 | 14 | 96 | 96 | -32 | 68 | 92 | 92 |
| -120 | -86 | 3 | 120 | -26 | 76 | 90 | 90 |
| -120 | -92 | 14 | 120 | -3 | 6 | 88 | 88 |
| -116 | -92 | 30 | 116 | -41 | 70 | 84 | 84 |
| -118 | -78 | 25 | 118 | -14 | 36 | 82 | 82 |
| -3 | 122 | 123 | 123 | -132 | -90 | 3 | 132 |
| -107 | -106 | 8 | 107 | -150 | -148 | 10 | 150 |
| -53 | -22 | 19 | 53 | -51 | -8 | 35 | 51 |
| -37 | 6 | 64 | 64 | -58 | 10 | 18 | 58 |
| -5 | 125 | 174 | 174 | -130 | -75 | 19 | 130 |
| -150 | -126 | 21 | 150 | -2 | 2 | 88 | 88 |
| -82 | -31 | 26 | 82 | -110 | -77 | 7 | 110 |
| -58 | -18 | 23 | 58 | -138 | -80 | 14 | 138 |
| -22 | 13 | 85 | 85 | -10 | 149 | 151 | 151 |
| -105 | -67 | 6 | 105 | -146 | -145 | 1 | 146 |
| -36 | -25 | 46 | 46 | -49 | -19 | 39 | 49 |
| -39 | -38 | 49 | 49 | -35 | 52 | 84 | 84 |
| 0 | 141 | 160 | 160 | -48 | -27 | 12 | 48 |
| -59 | -37 | 46 | 59 | -163 | -129 | 5 | 163 |
| -59 | -5 | 9 | 59 | -38 | -5 | 35 | 38 |
| -132 | -93 | 0 | 132 | -104 | -33 | 1 | 104 |
| -84 | 13 | 17 | 84 | -96 | -43 | 38 | 96 |
| -14 | 44 | 121 | 121 | -29 | 54 | 93 | 93 |
| -39 | -23 | 25 | 39 | -117 | -113 | 22 | 117 |
| -43 | -9 | 31 | 43 | -9 | 61 | 84 | 84 |
| -23 | 1 | 35 | 35 | -51 | 59 | 72 | 72 |
| -43 | 21 | 44 | 44 | -189 | -175 | 24 | 189 |
| -41 | 8 | 76 | 76 | -29 | 22 | 48 | 48 |
| -57 | 18 | 30 | 57 | -74 | 48 | 51 | 74 |
| -55 | -29 | 3 | 55 | -106 | -85 | 33 | 106 |
| -18 | 79 | 94 | 94 | -45 | 1 | 22 | 45 |
| -9 | 82 | 98 | 98 | -81 | -54 | 39 | 81 |
| -25 | 9 | 66 | 66 | -25 | 105 | 110 | 110 |
| -55 | 3 | 25 | 55 | -26 | 113 | 114 | 114 |
| -147 | -142 | 48 | 147 | -17 | 38 | 89 | 89 |
| -47 | 81 | 101 | 101 | -75 | -19 | 9 | 75 |
| -1 | 141 | 151 | 151 | -61 | -17 | 82 | 82 |
| -94 | -41 | 20 | 94 | -17 | 101 | 143 | 143 |
| -55 | 5 | 15 | 55 | -56 | -47 | 16 | 56 |
| -17 | 46 | 71 | 71 | -96 | -64 | 11 | 96 |
| -42 | -15 | 44 | 44 | -93 | -77 | 52 | 93 |
| -40 | 113 | 113 | 113 | -30 | 167 | 172 | 172 |
| -17 | 167 | 172 | 172 | -21 | 153 | 159 | 159 |
| -22 | 173 | 176 | 176 | -77 | -75 | 25 | 77 |
| -11 | 44 | 54 | 54 | -121 | -100 | 2 | 121 |
